"_id","_class","bizDomainIds","createTime","identityId","ip","owners","platformDomainId","principal","result","state","subjectId","updateTime","username","version"
"65f42a30c1d95d401e9cf6a2","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500400570","161","91.117.32.107","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""52"", ""identityId"" : ""161"", ""identityScope"" : ""author"", ""username"" : ""Eurinomio"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""52"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500400569"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""q5uznta3l4"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","52","1710500400570","Eurinomio","1"
"65f42a37c1d95d401e9cf6a3","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500407814","10","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""4"", ""identityId"" : ""10"", ""identityScope"" : ""player"", ""username"" : ""jhkjhk"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""4"", ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500407812"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""4l7gpzytkd"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","4","1710500407814","jhkjhk","1"
"65f427abc1d95d401e9cf694","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499755394","122","13.250.58.150","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""41"", ""identityId"" : ""122"", ""identityScope"" : ""gm"", ""username"" : ""EEEEEEEEEEEEE_asa"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""41"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499755329"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1042-8e11-9338-fd0d3aad8fb6"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.19"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","41","1710499755394","EEEEEEEEEEEEE_asa","1"
"65f427d0c1d95d401e9cf695","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499792737","0","144.34.168.162","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499792736"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""1wmomlew2r"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499792737","anzirOperatorAdmin","1"
"65f42806c1d95d401e9cf698","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499846888","0","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499846887"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""1pk9p8txma"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499846888","anzirOperatorAdmin","1"
"65f42807c1d95d401e9cf699","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499847218","0","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499847217"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""sk6i1cr55c"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499847218","anzirOperatorAdmin","1"
"65f4281fc1d95d401e9cf69a","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499871452","0","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499871451"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""1x6glnmb1v"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499871452","anzirOperatorAdmin","1"
"65f42837c1d95d401e9cf69b","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499895390","0","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499895389"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""x0re2l3chq"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499895390","anzirOperatorAdmin","1"
"65f42878c1d95d401e9cf69e","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499960094","0","144.34.168.162","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499960093"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""ocb0dmhvwu"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499960094","anzirOperatorAdmin","1"
"65f4289dc1d95d401e9cf69f","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499997723","0","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499997722"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""cod1uctfhf"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710499997723","anzirOperatorAdmin","1"
"65f4295dc1d95d401e9cf6a0","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500189533","10","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""4"", ""identityId"" : ""10"", ""identityScope"" : ""player"", ""username"" : ""jhkjhk"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""4"", ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500189532"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""s8y4nz6eiz"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","4","1710500189533","jhkjhk","1"
"65f42967c1d95d401e9cf6a1","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500199078","159","91.117.32.107","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""52"", ""identityId"" : ""159"", ""identityScope"" : ""player"", ""username"" : ""Eurinomio"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""52"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500199076"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""9pl8rakllp"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","52","1710500199078","Eurinomio","1"
"65f42ba937fea175087db96d","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500777106","142","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""47"", ""identityId"" : ""142"", ""identityScope"" : ""author"", ""username"" : ""saf"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""47"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500777046"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""f0358ti75i"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","47","1710500777106","saf","1"
"65f42bbf37fea175087db96e","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500799425","142","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""47"", ""identityId"" : ""142"", ""identityScope"" : ""author"", ""username"" : ""saf"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""47"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500799423"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""j6wce89jqu"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","47","1710500799425","saf","1"
"65f42da537fea175087db973","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710501285487","10","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""4"", ""identityId"" : ""10"", ""identityScope"" : ""player"", ""username"" : ""jhkjhk123"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""4"", ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710501285486"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""16476ta7r7"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","4","1710501285487","jhkjhk123","1"
"661b2637d5d4bc7d616d9b2b","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713055287778","1226835217084321792","69.215.104.146","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226835217004630016","1713055287778","Joshua Makael Parker","1"
"661b2666d5d4bc7d616d9b2c","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713055334827","1226835217117876224","69.215.104.146","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226835217004630016","1713055334827","Joshua Makael Parker","1"
"661c7d45d5d4bc7d616d9b32","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713143109556","1226835252601688064","72.208.167.43","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226835251733467136","1713143109556","Quinn Perry","1"
"661c8f16d5d4bc7d616d9b34","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713147670587","0","13.229.211.26","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","0","1713147670587","anzirOperatorAdmin","1"
"661c932ce45c004fa3cc9fe8","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713148716902","142","206.190.236.206","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","47","1713148716902","saf","1"
"661c93b2e45c004fa3cc9fe9","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713148850059","21","157.254.20.96","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","7","1713148850059","chazz","1"
"65f42be437fea175087db96f","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500836144","10","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""4"", ""identityId"" : ""10"", ""identityScope"" : ""player"", ""username"" : ""jhkjhk123"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""4"", ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500836143"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""m18xut1ytw"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","4","1710500836144","jhkjhk123","1"
"65f42c2737fea175087db970","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710500903969","0","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710500903968"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""7hxttjf6gb"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710500903969","anzirOperatorAdmin","1"
"65f42c8837fea175087db971","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710501000741","1218146595745304576","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""1218146594231160832"", ""identityId"" : ""1218146595745304576"", ""identityScope"" : ""player"", ""username"" : ""快快快"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""1218146594231160832"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710501000740"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""i1p9utkgmk"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","1218146594231160832","1710501000741","快快快","1"
"65f42d1137fea175087db972","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710501137352","0","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710501137351"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""yrh6idiaiy"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710501137352","anzirOperatorAdmin","1"
"65f42e1ec8bb2c4b1bf673e2","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710501406138","161","91.117.32.107","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""52"", ""identityId"" : ""161"", ""identityScope"" : ""author"", ""username"" : ""Eurinomio"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""52"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710501406076"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""u9gn5z8v0m"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","52","1710501406138","Eurinomio","1"
"65f42f3ac8bb2c4b1bf673e3","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710501690458","20","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""7"", ""identityId"" : ""20"", ""identityScope"" : ""player"", ""username"" : ""chazz"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""7"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710501690456"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1121-8529-9218-529effd22d8d"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.15"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","7","1710501690458","chazz","1"
"65f4329ec8bb2c4b1bf673e4","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710502558823","1218146595682390016","46.232.121.35","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""1218146594231160832"", ""identityId"" : ""1218146595682390016"", ""identityScope"" : ""gm"", ""username"" : ""快快快"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""1218146594231160832"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710502558822"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-0751-8c28-9247-c51948aca314"", ""deviceType"" : ""android"", ""appVersion"" : ""1.0.4.19"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","1218146594231160832","1710502558823","快快快","1"
"65f8ff412225bb3fc3d82cf2","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710817089543","120","43.252.115.24","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","40","1710817089543","AnzirNari","1"
"65f433eac8bb2c4b1bf673e5","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710502890177","0","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""0"", ""identityId"" : ""0"", ""identityScope"" : ""ADMIN"", ""username"" : ""anzirOperatorAdmin"", ""owners"" : [ ""0"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710502890176"" }, ""authenticated"" : true, ""device"" : { ""deviceId"" : ""4"", ""deviceType"" : ""player"", ""appVersion"" : ""111"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","0","1710502890177","anzirOperatorAdmin","1"
"65f43f85c8bb2c4b1bf673e6","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710505861458","161","91.117.32.107","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""52"", ""identityId"" : ""161"", ""identityScope"" : ""author"", ""username"" : ""Eurinomio"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""52"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710505861453"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""zkecrg48u8"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","52","1710505861458","Eurinomio","1"
"65f45563c8bb2c4b1bf673e7","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710511459273","62","104.56.206.221","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""21"", ""identityId"" : ""62"", ""identityScope"" : ""author"", ""username"" : ""Trenton Elliott Berchtold"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""21"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710511459270"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""qyjjzebnlv"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","21","1710511459273","Trenton Elliott Berchtold","1"
"65f45f25c8bb2c4b1bf673e8","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710513957482","161","91.117.32.107","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""52"", ""identityId"" : ""161"", ""identityScope"" : ""author"", ""username"" : ""Eurinomio"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""52"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710513957482"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""w65kvb5gzd"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","52","1710513957482","Eurinomio","1"
"65f466a9c8bb2c4b1bf673e9","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710515881235","21","113.132.57.116","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""7"", ""identityId"" : ""21"", ""identityScope"" : ""gm"", ""username"" : ""chazz"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""7"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710515881234"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1517-8559-b332-c7f57d000452"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.20"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","7","1710515881235","chazz","1"
"65f4691fc8bb2c4b1bf673ea","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710516511587","101","113.132.57.116","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""35"", ""identityId"" : ""101"", ""identityScope"" : ""player"", ""username"" : ""tom"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""35"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710516511587"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1121-8529-9218-529effd22d8d"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.15"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","35","1710516511587","tom","1"
"65f47ba9c8bb2c4b1bf673eb","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710521257832","262","151.24.13.206","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""86"", ""identityId"" : ""262"", ""identityScope"" : ""author"", ""username"" : ""Stefano Arduino"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""86"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710521257823"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""zj0e6ne72a"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","86","1710521257832","Stefano Arduino","1"
"65f8ff662225bb3fc3d82cf3","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710817126862","0","125.76.212.238","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","0","1710817126862","anzirOperatorAdmin","1"
"65f48c44c8bb2c4b1bf673ec","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710525508931","262","151.24.13.206","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""86"", ""identityId"" : ""262"", ""identityScope"" : ""author"", ""username"" : ""Stefano Arduino"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""86"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710525508930"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""rhmm3iowru"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","86","1710525508931","Stefano Arduino","1"
